cod_ibge,municipio,uf,domicilios,esgoto_inadequado_pct,esgoto_adequado_pct,esgoto_rede_pct,fossa_septica_pct,fossa_rudimentar_pct,sem_banheiro_pct,agua_rede_pct,agua_poco_profundo_pct,agua_poco_raso_pct,agua_nascente_pct,agua_carropipa_pct,agua_chuva_pct,agua_superficial_pct,agua_sem_rede_pct
4123857,Santa Maria do Oeste,PR,3606,90.29,9.29,0.53,8.76,89.68,0.03,43.21,12.56,5.46,38.66,0.0,0.03,0.0,48.84
4123907,Santa Mariana,PR,4216,28.13,71.82,70.28,1.54,28.13,0.0,92.34,4.51,0.66,2.32,0.0,0.02,0.0,6.48
4123956,Santa Mônica,PR,1252,61.18,38.74,1.12,37.62,61.1,0.0,81.71,17.25,0.56,0.48,0.0,0.0,0.0,4.63
4124004,Santana do Itararé,PR,2099,56.5,43.35,34.11,9.24,55.31,0.05,71.18,9.72,2.91,16.15,0.05,0.0,0.0,20.15
4124020,Santa Tereza do Oeste,PR,4667,70.92,28.99,6.09,22.91,70.86,0.0,90.31,5.29,0.84,3.56,0.0,0.0,0.0,7.82
4124053,Santa Terezinha de Itaipu,PR,8619,4.99,94.99,81.16,13.83,4.97,0.0,91.75,7.47,0.49,0.17,0.0,0.02,0.05,4.12
4124103,Santo Antônio da Platina,PR,16071,10.63,89.27,85.1,4.18,9.55,0.01,87.87,5.56,0.32,6.17,0.01,0.0,0.06,10.68
4124202,Santo Antônio do Caiuá,PR,980,94.49,5.41,3.78,1.63,94.49,0.0,88.98,10.31,0.2,0.51,0.0,0.0,0.0,10.92
4124301,Santo Antônio do Paraíso,PR,819,91.58,8.42,1.1,7.33,91.45,0.0,86.81,1.83,0.37,10.99,0.0,0.0,0.0,12.82
4124400,Santo Antônio do Sudoeste,PR,8391,33.83,66.09,55.39,10.7,33.21,0.05,78.86,13.94,1.02,6.04,0.01,0.06,0.0,10.49
4124509,Santo Inácio,PR,2277,31.31,68.69,49.93,18.75,31.31,0.0,86.61,11.24,0.57,1.58,0.0,0.0,0.0,8.52
4124608,São Carlos do Ivaí,PR,2370,94.81,5.19,1.18,4.01,94.64,0.0,94.18,5.23,0.04,0.55,0.0,0.0,0.0,4.51
4124707,São Jerônimo da Serra,PR,3949,89.42,10.1,0.46,9.65,89.09,0.28,73.13,3.19,0.61,22.92,0.03,0.0,0.05,25.37
4124806,São João,PR,4545,48.89,51.09,43.89,7.19,48.45,0.02,70.72,6.75,7.28,15.2,0.0,0.02,0.0,27.88
4124905,São João do Caiuá,PR,2179,14.13,85.87,83.39,2.48,14.09,0.0,90.87,8.12,0.09,0.83,0.0,0.0,0.05,7.07
4125001,São João do Ivaí,PR,4213,29.84,70.14,58.11,12.03,29.77,0.02,87.25,5.55,1.23,5.93,0.0,0.0,0.02,11.37
4125100,São João do Triunfo,PR,4908,69.44,30.5,10.98,19.52,69.03,0.08,65.85,4.38,20.8,8.48,0.37,0.02,0.0,26.49
4125209,São Jorge d'Oeste,PR,3557,67.25,31.74,7.23,24.52,62.81,0.0,72.06,19.09,1.49,7.25,0.03,0.0,0.03,15.74
4125308,São Jorge do Ivaí,PR,1925,15.06,84.88,82.39,2.49,15.06,0.0,89.87,8.73,0.42,0.99,0.0,0.0,0.0,5.25
4125357,São Jorge do Patrocínio,PR,2513,97.61,2.31,1.91,0.4,97.13,0.04,77.0,22.72,0.12,0.08,0.0,0.0,0.0,6.88
4125407,São José da Boa Vista,PR,2358,70.14,29.43,28.33,1.1,39.23,0.13,63.02,9.54,1.23,25.7,0.0,0.04,0.17,29.6
4125456,São José das Palmeiras,PR,1513,97.69,2.31,1.19,1.12,97.69,0.0,82.68,8.66,1.19,7.4,0.07,0.0,0.0,9.52
4125506,São José dos Pinhais,PR,117132,9.57,90.22,79.82,10.4,7.87,0.01,89.24,5.15,5.1,0.43,0.0,0.01,0.01,6.4
4125555,São Manoel do Paraná,PR,808,72.4,27.6,1.73,25.87,72.4,0.0,79.95,19.31,0.25,0.5,0.0,0.0,0.0,0.87
4125605,São Mateus do Sul,PR,15513,36.8,63.0,40.6,22.4,36.6,0.03,62.28,7.44,27.73,2.4,0.01,0.0,0.01,36.4
4125704,São Miguel do Iguaçu,PR,10685,26.99,73.0,52.35,20.65,25.13,0.05,76.56,20.12,1.98,1.11,0.0,0.02,0.04,11.02
4125753,São Pedro do Iguaçu,PR,2206,45.15,54.76,15.14,39.62,44.65,0.05,73.66,12.24,1.77,12.15,0.0,0.05,0.05,23.66
4125803,São Pedro do Ivaí,PR,3353,43.81,56.13,52.61,3.52,43.72,0.0,90.22,7.01,0.39,2.36,0.03,0.0,0.0,8.74
4125902,São Pedro do Paraná,PR,985,99.09,0.91,0.61,0.3,99.09,0.0,68.12,28.22,2.44,0.71,0.0,0.0,0.41,9.44
4126009,São Sebastião da Amoreira,PR,2985,87.74,12.26,1.61,10.65,87.64,0.03,91.69,3.99,0.17,4.12,0.03,0.0,0.0,7.54
4126108,São Tomé,PR,1950,15.85,84.15,53.44,30.72,15.85,0.0,91.49,6.36,0.0,2.15,0.0,0.0,0.0,5.9
4126207,Sapopema,PR,2401,49.52,49.9,42.86,7.04,48.23,0.0,73.64,1.67,0.62,23.78,0.04,0.0,0.17,25.11
4126256,Sarandi,PR,42848,16.58,83.42,43.76,39.66,16.57,0.0,97.96,1.92,0.04,0.07,0.0,0.0,0.0,0.7
4126272,Saudade do Iguaçu,PR,2119,81.03,18.92,1.37,17.56,80.93,0.0,76.88,3.68,8.68,10.76,0.0,0.0,0.0,21.71
4126306,Sengés,PR,6101,36.42,63.45,61.51,1.93,28.08,0.03,80.89,3.46,0.75,14.55,0.0,0.0,0.31,17.01
4126355,Serranópolis do Iguaçu,PR,1841,67.52,32.37,3.75,28.63,67.52,0.0,78.65,18.2,1.52,1.52,0.0,0.0,0.0,15.97
4126405,Sertaneja,PR,2191,27.61,72.34,31.77,40.58,27.57,0.0,90.1,8.08,0.68,1.14,0.0,0.0,0.0,9.72
4126504,Sertanópolis,PR,5839,10.34,89.62,83.05,6.58,10.31,0.0,92.77,5.34,0.36,1.52,0.0,0.0,0.0,5.91
4126603,Siqueira Campos,PR,8615,27.19,72.76,66.47,6.29,26.42,0.03,82.8,5.62,1.9,9.47,0.0,0.0,0.0,16.08
4126652,Sulina,PR,1340,99.63,0.37,0.15,0.22,99.55,0.0,59.63,5.37,21.12,13.81,0.0,0.0,0.0,39.63
4126678,Tamarana,PR,3686,54.53,45.06,33.02,12.05,54.1,0.0,68.53,11.45,2.25,17.61,0.0,0.0,0.11,16.47
4126702,Tamboara,PR,1865,97.43,2.57,0.64,1.93,97.43,0.0,89.65,7.77,0.54,2.04,0.0,0.0,0.0,10.24
4126801,Tapejara,PR,5815,2.42,97.54,88.07,9.48,2.41,0.0,90.4,8.96,0.1,0.4,0.0,0.0,0.14,5.71
4126900,Tapira,PR,2251,79.83,20.12,2.62,17.5,79.74,0.04,72.37,25.86,0.53,1.24,0.0,0.0,0.0,8.66
4127007,Teixeira Soares,PR,3326,53.31,46.6,28.17,18.43,52.83,0.06,64.01,12.72,7.88,15.3,0.0,0.0,0.0,31.72
4127106,Telêmaco Borba,PR,26428,10.48,89.33,87.43,1.9,8.08,0.02,97.74,1.66,0.02,0.12,0.01,0.0,0.02,0.92
4127205,Terra Boa,PR,6514,23.53,76.45,64.28,12.17,23.47,0.0,92.77,5.14,0.11,1.98,0.0,0.0,0.0,6.39
4127304,Terra Rica,PR,5526,41.95,58.03,51.54,6.5,41.93,0.0,86.57,10.71,1.81,0.89,0.0,0.0,0.0,7.02
4127403,Terra Roxa,PR,6763,34.47,65.5,47.86,17.64,34.45,0.0,85.3,11.12,1.73,1.8,0.01,0.0,0.0,13.0
4127502,Tibagi,PR,7030,42.28,57.6,52.26,5.33,41.75,0.07,71.0,12.96,2.94,12.87,0.04,0.04,0.06,22.94
4127601,Tijucas do Sul,PR,6400,63.84,35.95,2.2,33.75,63.14,0.03,60.66,14.5,17.05,7.64,0.0,0.02,0.08,36.44
4127700,Toledo,PR,56389,13.96,85.98,75.03,10.95,13.92,0.0,93.46,4.98,0.66,0.86,0.0,0.0,0.0,4.87
4127809,Tomazina,PR,3196,55.54,44.02,38.36,5.66,51.78,0.03,46.25,23.19,1.85,28.41,0.0,0.0,0.22,45.37
4127858,Três Barras do Paraná,PR,4098,46.88,53.03,40.73,12.3,45.88,0.05,62.54,11.35,7.27,18.69,0.0,0.0,0.07,33.7
4127882,Tunas do Paraná,PR,2104,60.98,38.69,22.2,16.49,41.97,0.24,67.87,6.99,1.47,22.86,0.0,0.0,0.71,27.85
4127908,Tuneiras do Oeste,PR,3075,16.49,83.48,48.72,34.76,16.49,0.0,72.62,21.17,0.72,5.43,0.0,0.03,0.03,15.84
4127957,Tupãssi,PR,3045,90.67,9.33,2.1,7.22,90.25,0.0,88.21,7.78,1.51,2.1,0.0,0.0,0.03,10.48
4127965,Turvo,PR,5015,72.24,26.06,19.16,6.9,69.87,0.08,57.93,10.83,2.95,28.24,0.0,0.0,0.02,37.29
4128005,Ubiratã,PR,9227,42.42,57.55,35.57,21.98,41.43,0.0,90.8,6.07,0.48,2.64,0.0,0.0,0.0,3.24
4128104,Umuarama,PR,44244,6.88,93.03,86.29,6.74,6.72,0.0,92.04,7.34,0.13,0.39,0.0,0.01,0.04,5.78
4128203,União da Vitória,PR,19982,11.23,85.73,69.22,16.51,7.39,0.0,89.52,4.27,1.32,4.75,0.01,0.01,0.02,7.78
4128302,Uniflor,PR,805,99.5,0.5,0.5,0.0,99.38,0.0,81.86,17.89,0.0,0.25,0.0,0.0,0.0,11.93
4128401,Uraí,PR,4041,19.77,80.08,77.06,3.02,19.52,0.05,88.96,8.59,0.2,2.18,0.07,0.0,0.0,10.59
4128500,Wenceslau Braz,PR,7100,29.04,70.94,53.58,17.37,28.32,0.03,82.39,2.85,0.79,13.94,0.0,0.0,0.01,17.04
4128534,Ventania,PR,3444,47.39,52.58,27.26,25.32,47.07,0.0,81.21,5.23,0.09,13.36,0.0,0.0,0.12,18.03
4128559,Vera Cruz do Oeste,PR,3140,27.32,72.48,65.06,7.42,27.01,0.0,79.9,6.11,0.96,13.03,0.0,0.0,0.0,18.28
4128609,Verê,PR,2925,88.17,11.79,1.98,9.81,83.08,0.03,63.73,16.55,2.39,17.2,0.0,0.0,0.07,24.21
4128625,Alto Paraíso,PR,1135,93.83,6.17,5.29,0.88,93.74,0.0,79.47,19.03,0.53,0.97,0.0,0.0,0.0,18.24
4128633,Doutor Ulysses,PR,2067,81.08,18.67,16.3,2.37,77.89,0.24,35.41,1.35,0.53,62.26,0.1,0.0,0.29,62.75
4128658,Virmond,PR,1404,86.89,13.11,10.11,2.99,86.82,0.0,64.89,5.27,7.26,22.36,0.0,0.0,0.0,30.84
4128708,Vitorino,PR,3485,77.7,22.24,3.5,18.74,77.42,0.03,78.05,10.99,1.98,8.92,0.0,0.03,0.0,17.79
4128807,Xambrê,PR,2200,58.36,41.59,39.77,1.82,58.36,0.0,74.14,23.59,0.14,2.14,0.0,0.0,0.0,15.32
